path,pattern,patternName,location,locationName,group,latitude,longitude,zoom,tile,offsetX,offsetY,screenshotWidth,screenshotHeight,sha256,renderCount,renderMs,tileCacheSize,poiIcons,poiDots,poiSizes,poiAssetCounts
pattern-02/08-hakone-yumoto-station.jpg,02,トランジット優先,08,箱根湯本駅,japan,35.2333,139.1069,14,OpenFreeMap z14 / 14522 / 6476 ─ 地理の読みやすさ,629.118,286.386,1280,920,6a2b2d1a86877b3c26d6a0ba751595314ca5cbc85a7b7b38e85fa92cbf7f3c3f,1,118.2,9,46,184,"{""M"":8,""S"":38}","{""1"":46}"
pattern-02/09-ishigaki-port.jpg,02,トランジット優先,09,石垣港離島ターミナル,japan,24.3367,124.1557,14,OpenFreeMap z14 / 13842 / 7049 ─ 地理の読みやすさ,-55.514,29.69,1280,920,0fa79a55c533001786e4dcaa5c571ef30e8b261df0f039379d3f7e9affe89efb,1,182.9,9,46,184,"{""M"":11,""S"":35}","{""1"":46}"
pattern-02/10-obihiro-station.jpg,02,トランジット優先,10,帯広駅,japan,42.9178,143.2022,14,OpenFreeMap z14 / 14709 / 6025 ─ 地理の読みやすさ,-320.662,-152.112,1280,920,9a8932d61cceacf148cee4b163595d7017a1b7b806d61fef545769a232352e2c,1,274.5,9,46,184,"{""L"":6,""M"":13,""S"":27}","{""1"":45,""2"":1}"
pattern-03/01-tokyo-station.jpg,03,公共施設コントラスト,01,東京駅,world,35.681236,139.767125,14,OpenFreeMap z14 / 14552 / 6451 ─ 地理の読みやすさ,702.191,244.033,1280,920,6111b986bdf62cddaa203064f507cd8d03ed175b7b20b1cefedc59cf52e1a660,1,1995.8,9,44,176,"{""L"":28,""M"":14,""S"":2}","{""1"":41,""2"":2,""3"":1}"
pattern-03/02-new-york-times-square.jpg,03,公共施設コントラスト,02,ニューヨーク・タイムズスクエア,world,40.758,-73.9855,14,OpenFreeMap z14 / 4824 / 6157 ─ 地理の読みやすさ,518.69,-223.364,1280,920,eaf1b641d96e3e96b1e0f2a399b857aae345ffd8548d38c55fec1a187949a275,1,272.7,9,44,176,"{""L"":27,""M"":15,""S"":2}","{""1"":37,""2"":3,""3"":4}"
pattern-03/03-london-trafalgar-square.jpg,03,公共施設コントラスト,03,ロンドン・トラファルガー広場,world,51.5074,-0.1278,14,OpenFreeMap z14 / 8186 / 5448 ─ 地理の読みやすさ,-485.868,-617.222,1280,920,d7ec49f7118db0dbb85253411ed98359101a40b77d0f7c812ab204283ad472b1,1,580.3,9,44,176,"{""L"":11,""M"":25,""S"":8}","{""1"":44}"
pattern-03/04-paris-hotel-de-ville.jpg,03,公共施設コントラスト,04,パリ市庁舎,world,48.8566,2.3522,14,OpenFreeMap z14 / 8299 / 5636 ─ 地理の読みやすさ,-689.302,94.243,1280,920,1f56fe3f6f8465e2228763dff03f253e2cb5dbf3942204ed5718525330dc3b84,1,1161,9,44,176,"{""L"":8,""M"":24,""S"":12}","{""1"":42,""2"":2}"
pattern-03/05-singapore-marina-bay.jpg,03,公共施設コントラスト,05,シンガポール・マリーナベイ,world,1.2868,103.8545,14,OpenFreeMap z14 / 12918 / 8133 ─ 地理の読みやすさ,51.746,-105.403,1280,920,0ad103094b253b518c081e5f09c3471f416e758592c38989a6ad1d7d58e7be28,1,330.4,9,44,176,"{""L"":22,""M"":17,""S"":5}","{""1"":43,""3"":1}"
pattern-03/06-kawasaki-station.jpg,03,公共施設コントラスト,06,川崎駅,japan,35.5314,139.6969,14,OpenFreeMap z14 / 14549 / 6460 ─ 地理の読みやすさ,401.108,-697.027,1280,920,87bbeed5ea1bec6fdeb6e08cda877653ab2892baa27f8ff7512bcbc4c4c6a90a,1,1129.6,9,44,176,"{""L"":11,""M"":21,""S"":12}","{""1"":42,""3"":2}"
pattern-03/07-kita-kamakura-station.jpg,03,公共施設コントラスト,07,北鎌倉駅,japan,35.3372,139.5451,14,OpenFreeMap z14 / 14542 / 6470 ─ 地理の読みやすさ,541.519,604.603,1280,920,2838657e59ff20940ce79fd42d09f5f903a16aadb4f7c9f0d3cdb619c9fe12cc,1,861.4,9,44,176,"{""M"":13,""S"":31}","{""1"":44}"
pattern-03/08-hakone-yumoto-station.jpg,03,公共施設コントラスト,08,箱根湯本駅,japan,35.2333,139.1069,14,OpenFreeMap z14 / 14522 / 6476 ─ 地理の読みやすさ,629.118,286.386,1280,920,9d312f767458b1439e2f44fd3d951be688df9f9fb13ab8120001ef559df615bb,1,132.1,9,44,176,"{""L"":1,""M"":18,""S"":25}","{""1"":44}"
pattern-03/09-ishigaki-port.jpg,03,公共施設コントラスト,09,石垣港離島ターミナル,japan,24.3367,124.1557,14,OpenFreeMap z14 / 13842 / 7049 ─ 地理の読みやすさ,-55.514,29.69,1280,920,92c01c4b9d20118214ac0c3e7b7af044af30159a4bd0bed68ae434cf40ff5f92,1,288.6,9,44,176,"{""M"":24,""S"":20}","{""1"":44}"
pattern-03/10-obihiro-station.jpg,03,公共施設コントラスト,10,帯広駅,japan,42.9178,143.2022,14,OpenFreeMap z14 / 14709 / 6025 ─ 地理の読みやすさ,-320.662,-152.112,1280,920,caeab76cd17816759f6d85cbd5676afb639c2e194dca581a03a2f2a840446bf2,1,326.4,9,44,176,"{""L"":9,""M"":17,""S"":18}","{""1"":44}"
pattern-04/01-tokyo-station.jpg,04,マーケット・リズム,01,東京駅,world,35.681236,139.767125,14,OpenFreeMap z14 / 14552 / 6451 ─ 地理の読みやすさ,702.191,244.033,1280,920,d8ebf06f15f40a465f17f375776ab4ad840a6395d392fef3ba4206f339b762f2,1,2064.1,9,60,240,"{""L"":34,""M"":22,""S"":4}","{""1"":47,""2"":13}"
pattern-04/02-new-york-times-square.jpg,04,マーケット・リズム,02,ニューヨーク・タイムズスクエア,world,40.758,-73.9855,14,OpenFreeMap z14 / 4824 / 6157 ─ 地理の読みやすさ,518.69,-223.364,1280,920,e1ff3fb342b38c2458dd944a06d990a25f1eb7023879b869bc13c4d37ee6d0ae,1,270.4,9,60,240,"{""L"":41,""M"":17,""S"":2}","{""1"":48,""2"":12}"
pattern-04/03-london-trafalgar-square.jpg,04,マーケット・リズム,03,ロンドン・トラファルガー広場,world,51.5074,-0.1278,14,OpenFreeMap z14 / 8186 / 5448 ─ 地理の読みやすさ,-485.868,-617.222,1280,920,53b4fce725e167846f204d1f2559cb9f5ae4966136ae92bb86884f2c0d3798e6,1,464.3,9,60,240,"{""L"":11,""M"":37,""S"":12}","{""1"":58,""3"":2}"
pattern-04/04-paris-hotel-de-ville.jpg,04,マーケット・リズム,04,パリ市庁舎,world,48.8566,2.3522,14,OpenFreeMap z14 / 8299 / 5636 ─ 地理の読みやすさ,-689.302,94.243,1280,920,bee80b1cf5a417a808139d19519b4b94a27879bcad21898229dcff670c6647bc,1,1165.4,9,60,240,"{""L"":10,""M"":24,""S"":26}","{""1"":59,""3"":1}"
pattern-04/05-singapore-marina-bay.jpg,04,マーケット・リズム,05,シンガポール・マリーナベイ,world,1.2868,103.8545,14,OpenFreeMap z14 / 12918 / 8133 ─ 地理の読みやすさ,51.746,-105.403,1280,920,cc1b9d8408a770294ed5b681187fa2d1c556fd7892253ce1f504f5546198188c,1,336.8,9,60,240,"{""L"":29,""M"":22,""S"":9}","{""1"":45,""2"":15}"
pattern-04/06-kawasaki-station.jpg,04,マーケット・リズム,06,川崎駅,japan,35.5314,139.6969,14,OpenFreeMap z14 / 14549 / 6460 ─ 地理の読みやすさ,401.108,-697.027,1280,920,b797bf3e26ed1dc691ff32a52e4ad6a76eb90cebb680315d27517e7672019709,1,1079.8,9,60,240,"{""L"":13,""M"":29,""S"":18}","{""1"":56,""2"":2,""3"":2}"
pattern-04/07-kita-kamakura-station.jpg,04,マーケット・リズム,07,北鎌倉駅,japan,35.3372,139.5451,14,OpenFreeMap z14 / 14542 / 6470 ─ 地理の読みやすさ,541.519,604.603,1280,920,fb1c30076892b77d1346d03b2e12541410fc4f58ec70af22cdf519b31e6af675,1,840.9,9,60,240,"{""M"":22,""S"":38}","{""1"":60}"
pattern-04/08-hakone-yumoto-station.jpg,04,マーケット・リズム,08,箱根湯本駅,japan,35.2333,139.1069,14,OpenFreeMap z14 / 14522 / 6476 ─ 地理の読みやすさ,629.118,286.386,1280,920,5986167ce365817ed0e5845596ff1123e841dc6d4ee3a1bcd22deb8bed0e8831,1,121.5,9,60,199,"{""M"":25,""S"":35}","{""1"":60}"
pattern-04/09-ishigaki-port.jpg,04,マーケット・リズム,09,石垣港離島ターミナル,japan,24.3367,124.1557,14,OpenFreeMap z14 / 13842 / 7049 ─ 地理の読みやすさ,-55.514,29.69,1280,920,8e174addce407e2dd593d43a31bc7e3885500cbac6deaf77f5643d88cf92e5d9,1,257.3,9,60,240,"{""L"":1,""M"":25,""S"":34}","{""1"":57,""2"":3}"
pattern-04/10-obihiro-station.jpg,04,マーケット・リズム,10,帯広駅,japan,42.9178,143.2022,14,OpenFreeMap z14 / 14709 / 6025 ─ 地理の読みやすさ,-320.662,-152.112,1280,920,cd73004259e883e4a7835c97215931383dc0b2c2441ed6595a7b0048def591d7,1,290.2,9,60,240,"{""L"":8,""M"":35,""S"":17}","{""1"":56,""3"":4}"
pattern-05/01-tokyo-station.jpg,05,静かな最小表示,01,東京駅,world,35.681236,139.767125,14,OpenFreeMap z14 / 14552 / 6451 ─ 地理の読みやすさ,702.191,244.033,1280,920,3158dd75ddf03a716083d849e27735d85c8f5a12fb96923a40fdfb7eb6b1a383,1,1994.7,9,26,78,"{""L"":16,""M"":6,""S"":4}","{""1"":26}"
pattern-05/02-new-york-times-square.jpg,05,静かな最小表示,02,ニューヨーク・タイムズスクエア,world,40.758,-73.9855,14,OpenFreeMap z14 / 4824 / 6157 ─ 地理の読みやすさ,518.69,-223.364,1280,920,35f1ffd476ada3864f5ad6dbff01db5c75d1f06ea39ae374bacdc3b4624b3eb1,1,262.8,9,26,78,"{""L"":19,""M"":5,""S"":2}","{""1"":26}"
pattern-05/03-london-trafalgar-square.jpg,05,静かな最小表示,03,ロンドン・トラファルガー広場,world,51.5074,-0.1278,14,OpenFreeMap z14 / 8186 / 5448 ─ 地理の読みやすさ,-485.868,-617.222,1280,920,ae7b68fa19f5299a3bbb6d68212ad0874fa7794894ee6413b11699750c6281d7,1,573.7,9,26,78,"{""L"":3,""M"":11,""S"":12}","{""1"":26}"
pattern-05/04-paris-hotel-de-ville.jpg,05,静かな最小表示,04,パリ市庁舎,world,48.8566,2.3522,14,OpenFreeMap z14 / 8299 / 5636 ─ 地理の読みやすさ,-689.302,94.243,1280,920,d847c0be027430ea3ad7e14eaefe5d41f1ed134ac3895ba25961c8b48cdc7578,1,1140.4,9,26,78,"{""L"":1,""M"":9,""S"":16}","{""1"":26}"
pattern-05/05-singapore-marina-bay.jpg,05,静かな最小表示,05,シンガポール・マリーナベイ,world,1.2868,103.8545,14,OpenFreeMap z14 / 12918 / 8133 ─ 地理の読みやすさ,51.746,-105.403,1280,920,d0a78738ae706c17139322cee7dcec620297e7c786aba3f58ebe36b791b3914a,1,328.9,9,26,78,"{""L"":13,""M"":5,""S"":8}","{""1"":26}"
pattern-05/06-kawasaki-station.jpg,05,静かな最小表示,06,川崎駅,japan,35.5314,139.6969,14,OpenFreeMap z14 / 14549 / 6460 ─ 地理の読みやすさ,401.108,-697.027,1280,920,c7dfcf90d46e07d4261c9f428dd17fa99009ae1f513479272ad44d3c22cbfaff,1,1081,9,26,78,"{""L"":2,""M"":15,""S"":9}","{""1"":26}"
pattern-05/07-kita-kamakura-station.jpg,05,静かな最小表示,07,北鎌倉駅,japan,35.3372,139.5451,14,OpenFreeMap z14 / 14542 / 6470 ─ 地理の読みやすさ,541.519,604.603,1280,920,81542eeef1cdfa790c1db012efe27cd9f70e3faeabda4f63caccafb1ae2849b3,1,842.2,9,26,78,"{""S"":26}","{""1"":26}"
pattern-05/08-hakone-yumoto-station.jpg,05,静かな最小表示,08,箱根湯本駅,japan,35.2333,139.1069,14,OpenFreeMap z14 / 14522 / 6476 ─ 地理の読みやすさ,629.118,286.386,1280,920,08b601e276602f57720afee12e310438ed568012a18ed8023ec994ed698df2be,1,127.1,9,26,78,"{""S"":26}","{""1"":26}"
pattern-05/09-ishigaki-port.jpg,05,静かな最小表示,09,石垣港離島ターミナル,japan,24.3367,124.1557,14,OpenFreeMap z14 / 13842 / 7049 ─ 地理の読みやすさ,-55.514,29.69,1280,920,1392ce0cdf6b17200302382b8f834da33f3f8a68e3447ac082e4cf7800a93da9,1,303.8,9,26,78,"{""M"":2,""S"":24}","{""1"":26}"
pattern-05/10-obihiro-station.jpg,05,静かな最小表示,10,帯広駅,japan,42.9178,143.2022,14,OpenFreeMap z14 / 14709 / 6025 ─ 地理の読みやすさ,-320.662,-152.112,1280,920,b7740cdf9ffe8258ff28533679eb15b06e659e5ab44a9f79f7c27fa421349056,1,306.7,9,26,78,"{""L"":2,""M"":4,""S"":20}","{""1"":26}"
pattern-06/01-tokyo-station.jpg,06,高密度マイクログリッド,01,東京駅,world,35.681236,139.767125,14,OpenFreeMap z14 / 14552 / 6451 ─ 地理の読みやすさ,702.191,244.033,1280,920,3c1f0262030e9cef147de5fe6ac966d526e749f2c39ffd0723299d57fc48fa14,1,2036.7,9,96,520,"{""L"":39,""M"":33,""S"":24}","{""1"":96}"
pattern-06/02-new-york-times-square.jpg,06,高密度マイクログリッド,02,ニューヨーク・タイムズスクエア,world,40.758,-73.9855,14,OpenFreeMap z14 / 4824 / 6157 ─ 地理の読みやすさ,518.69,-223.364,1280,920,be20f9ca0697861c86663c67449b604138a4cf01e4372afd5a5eea4b916d380e,1,279.1,9,96,520,"{""L"":52,""M"":23,""S"":21}","{""1"":96}"
pattern-06/03-london-trafalgar-square.jpg,06,高密度マイクログリッド,03,ロンドン・トラファルガー広場,world,51.5074,-0.1278,14,OpenFreeMap z14 / 8186 / 5448 ─ 地理の読みやすさ,-485.868,-617.222,1280,920,c437837f28fe8527063ed9e2d93a7c992d255122bf7c547b636aeaaecd7c8729,1,589.6,9,96,520,"{""L"":11,""M"":30,""S"":55}","{""1"":96}"
pattern-06/04-paris-hotel-de-ville.jpg,06,高密度マイクログリッド,04,パリ市庁舎,world,48.8566,2.3522,14,OpenFreeMap z14 / 8299 / 5636 ─ 地理の読みやすさ,-689.302,94.243,1280,920,688474a27f395ced73f2ea15a95c0eeb5d5539260f292e37ba01f975cc87b0df,1,1148,9,96,520,"{""L"":3,""M"":15,""S"":78}","{""1"":96}"
pattern-06/05-singapore-marina-bay.jpg,06,高密度マイクログリッド,05,シンガポール・マリーナベイ,world,1.2868,103.8545,14,OpenFreeMap z14 / 12918 / 8133 ─ 地理の読みやすさ,51.746,-105.403,1280,920,96e312d1344e6760888ff51cf9b021be093d9c2387541f5e980f4e85c0877513,1,374.1,9,96,520,"{""L"":30,""M"":32,""S"":34}","{""1"":96}"
pattern-06/06-kawasaki-station.jpg,06,高密度マイクログリッド,06,川崎駅,japan,35.5314,139.6969,14,OpenFreeMap z14 / 14549 / 6460 ─ 地理の読みやすさ,401.108,-697.027,1280,920,a204b3f3b19c187829738f11e3a26286275bb5a91104ad4ded4a67c172a2e7b9,1,1049.8,9,96,520,"{""L"":5,""M"":38,""S"":53}","{""1"":96}"
pattern-06/07-kita-kamakura-station.jpg,06,高密度マイクログリッド,07,北鎌倉駅,japan,35.3372,139.5451,14,OpenFreeMap z14 / 14542 / 6470 ─ 地理の読みやすさ,541.519,604.603,1280,920,540186def417c6acd9f67aba8814dfc06c1c8fb0cd5d5d1e94f826e78a557d42,1,871.5,9,96,477,"{""M"":3,""S"":93}","{""1"":96}"
pattern-06/08-hakone-yumoto-station.jpg,06,高密度マイクログリッド,08,箱根湯本駅,japan,35.2333,139.1069,14,OpenFreeMap z14 / 14522 / 6476 ─ 地理の読みやすさ,629.118,286.386,1280,920,6698f9103cb89d7dac1e6fe331b22d599112f9516942572cbbd818a07582dc92,1,137.1,9,95,165,"{""M"":4,""S"":91}","{""1"":95}"
pattern-06/09-ishigaki-port.jpg,06,高密度マイクログリッド,09,石垣港離島ターミナル,japan,24.3367,124.1557,14,OpenFreeMap z14 / 13842 / 7049 ─ 地理の読みやすさ,-55.514,29.69,1280,920,04e0ed4cfbb416a35af89158e84b4c64b44397ba5cfdd89a1116c6af034dd8ec,1,273.9,9,96,348,"{""M"":17,""S"":79}","{""1"":96}"
pattern-06/10-obihiro-station.jpg,06,高密度マイクログリッド,10,帯広駅,japan,42.9178,143.2022,14,OpenFreeMap z14 / 14709 / 6025 ─ 地理の読みやすさ,-320.662,-152.112,1280,920,f6887ca86ac97d0d9b223b742c22be1cc85c24a2180ed722f03f74cf1ff46914,1,285.9,9,96,363,"{""L"":4,""M"":22,""S"":70}","{""1"":96}"
pattern-07/01-tokyo-station.jpg,07,高さスタック,01,東京駅,world,35.681236,139.767125,14,OpenFreeMap z14 / 14552 / 6451 ─ 地理の読みやすさ,702.191,244.033,1280,920,e004fb653bbde3266086e7ef6a67fa8810d1c02e940b46654898db522323cb28,1,2022.9,9,44,176,"{""L"":33,""M"":4,""S"":7}","{""1"":10,""2"":3,""3"":11,""4"":20}"
pattern-07/02-new-york-times-square.jpg,07,高さスタック,02,ニューヨーク・タイムズスクエア,world,40.758,-73.9855,14,OpenFreeMap z14 / 4824 / 6157 ─ 地理の読みやすさ,518.69,-223.364,1280,920,2f72fc3253db57bae5d29f89574be8e740cbb95e8f614755ae68e9ffaba40978,1,258.6,9,44,176,"{""L"":38,""M"":5,""S"":1}","{""1"":2,""2"":7,""3"":12,""4"":23}"
pattern-07/03-london-trafalgar-square.jpg,07,高さスタック,03,ロンドン・トラファルガー広場,world,51.5074,-0.1278,14,OpenFreeMap z14 / 8186 / 5448 ─ 地理の読みやすさ,-485.868,-617.222,1280,920,bb59ff09e2ac083108821b330a6878d04fb96a1d13a37956e67abcde41512225,1,460.5,9,44,176,"{""L"":14,""M"":20,""S"":10}","{""1"":20,""2"":14,""3"":9,""4"":1}"
pattern-07/04-paris-hotel-de-ville.jpg,07,高さスタック,04,パリ市庁舎,world,48.8566,2.3522,14,OpenFreeMap z14 / 8299 / 5636 ─ 地理の読みやすさ,-689.302,94.243,1280,920,be12cf20ba67b9cf2f7279b0135e8159c28d97dd986bfc95f08cdde2a0a407f1,1,1119.1,9,44,176,"{""L"":8,""M"":25,""S"":11}","{""1"":18,""2"":22,""3"":4}"
pattern-07/05-singapore-marina-bay.jpg,07,高さスタック,05,シンガポール・マリーナベイ,world,1.2868,103.8545,14,OpenFreeMap z14 / 12918 / 8133 ─ 地理の読みやすさ,51.746,-105.403,1280,920,9c2dd2fd1a5e08f68d63f9ef607cdbc4d4cbac419e9633d605636a4277fe85a7,1,337.8,9,44,176,"{""L"":22,""M"":17,""S"":5}","{""1"":16,""2"":9,""3"":5,""4"":14}"
pattern-07/06-kawasaki-station.jpg,07,高さスタック,06,川崎駅,japan,35.5314,139.6969,14,OpenFreeMap z14 / 14549 / 6460 ─ 地理の読みやすさ,401.108,-697.027,1280,920,36592b294964d655f32c8aff7546a2a7ed772761335dc692634bb1def11bd4ab,1,1111.4,9,44,176,"{""L"":7,""M"":14,""S"":23}","{""1"":35,""2"":2,""3"":3,""4"":4}"
pattern-07/07-kita-kamakura-station.jpg,07,高さスタック,07,北鎌倉駅,japan,35.3372,139.5451,14,OpenFreeMap z14 / 14542 / 6470 ─ 地理の読みやすさ,541.519,604.603,1280,920,85e786b9048477a8713cf36bfd9578160ae451d21e08682e5bd5f4c87dbed84e,1,831.1,9,44,176,"{""S"":44}","{""1"":44}"
pattern-07/08-hakone-yumoto-station.jpg,07,高さスタック,08,箱根湯本駅,japan,35.2333,139.1069,14,OpenFreeMap z14 / 14522 / 6476 ─ 地理の読みやすさ,629.118,286.386,1280,920,59c78c920a5775ad597d9ea6f4cc72b2eb7baf3cc020f7808a88d577f96a6fe3,1,131.6,9,44,176,"{""L"":2,""M"":24,""S"":18}","{""1"":30,""2"":12,""3"":2}"
pattern-07/09-ishigaki-port.jpg,07,高さスタック,09,石垣港離島ターミナル,japan,24.3367,124.1557,14,OpenFreeMap z14 / 13842 / 7049 ─ 地理の読みやすさ,-55.514,29.69,1280,920,b904f45fb9836a88ab88009485d5c039444acfb9b73f13db0df3fe5e7292c3e6,1,257.6,9,44,176,"{""L"":1,""M"":6,""S"":37}","{""1"":42,""2"":1,""3"":1}"
pattern-07/10-obihiro-station.jpg,07,高さスタック,10,帯広駅,japan,42.9178,143.2022,14,OpenFreeMap z14 / 14709 / 6025 ─ 地理の読みやすさ,-320.662,-152.112,1280,920,014a35d5e02f5febdecc6c2c089edcb802658bd3e734a12b069a9c9bfd0b0d43,1,302.6,9,44,176,"{""L"":5,""M"":6,""S"":33}","{""1"":39,""2"":3,""3"":2}"
